,ethDst,ethSrc,ipv4Dst,ipv4Flg,ipv4Frg,ipv4Ihl,ipv4Len,ipv4Pro,ipv4Src,ipv4TTL,ipv4Tos,len,time
802,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,1850,5,228,1,192.168.238.50,64,0,242,1488942637.442002
803,00:0c:29:ff:bf:45,bc:5f:f4:1d:20:05,192.168.238.50,0,0,5,28,1,192.168.238.152,128,0,60,1488942656.306623
804,bc:5f:f4:1d:20:05,00:0c:29:ff:bf:45,192.168.238.152,0,0,5,28,1,192.168.238.50,64,0,42,1488942656.306658
805,00:0c:29:ff:bf:45,bc:5f:f4:1d:20:05,192.168.238.50,0,0,5,28,1,192.168.238.152,128,0,60,1488942657.296782
806,bc:5f:f4:1d:20:05,00:0c:29:ff:bf:45,192.168.238.152,0,0,5,28,1,192.168.238.50,64,0,42,1488942657.296813
807,00:0c:29:ff:bf:45,bc:5f:f4:1d:20:05,192.168.238.50,0,0,5,28,1,192.168.238.152,128,0,60,1488942658.296734
808,bc:5f:f4:1d:20:05,00:0c:29:ff:bf:45,192.168.238.152,0,0,5,28,1,192.168.238.50,64,0,42,1488942658.296764
809,00:0c:29:ff:bf:45,bc:5f:f4:1d:20:05,192.168.238.50,0,0,5,28,1,192.168.238.152,128,0,60,1488942659.296749
810,bc:5f:f4:1d:20:05,00:0c:29:ff:bf:45,192.168.238.152,0,0,5,28,1,192.168.238.50,64,0,42,1488942659.296776
811,00:0c:29:ff:bf:45,bc:5f:f4:1d:20:05,192.168.238.50,0,0,5,28,1,192.168.238.152,128,0,60,1488942669.010335
812,bc:5f:f4:1d:20:05,00:0c:29:ff:bf:45,192.168.238.152,0,0,5,28,1,192.168.238.50,64,0,42,1488942669.010372
813,00:0c:29:ff:bf:45,bc:5f:f4:1d:20:05,192.168.238.50,0,0,5,28,1,192.168.238.152,128,0,60,1488942669.999846
814,bc:5f:f4:1d:20:05,00:0c:29:ff:bf:45,192.168.238.152,0,0,5,28,1,192.168.238.50,64,0,42,1488942669.999868
815,00:0c:29:ff:bf:45,bc:5f:f4:1d:20:05,192.168.238.50,0,0,5,28,1,192.168.238.152,128,0,60,1488942670.999826
816,bc:5f:f4:1d:20:05,00:0c:29:ff:bf:45,192.168.238.152,0,0,5,28,1,192.168.238.50,64,0,42,1488942670.999859
817,00:0c:29:ff:bf:45,bc:5f:f4:1d:20:05,192.168.238.50,0,0,5,28,1,192.168.238.152,128,0,60,1488942671.999796
818,bc:5f:f4:1d:20:05,00:0c:29:ff:bf:45,192.168.238.152,0,0,5,28,1,192.168.238.50,64,0,42,1488942671.999823
819,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942676.514334
820,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942676.514346
821,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942676.514355
822,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942676.514358
823,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942676.51436
824,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942676.514362
825,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942676.514364
826,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942676.514366
827,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1480,5,1500,1,192.168.238.229,64,0,1514,1488942676.51437
828,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1665,5,1500,1,192.168.238.229,64,0,1514,1488942676.514372
829,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1850,5,1500,1,192.168.238.229,64,0,1514,1488942676.514428
830,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2035,5,1500,1,192.168.238.229,64,0,1514,1488942676.514432
831,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2220,5,1500,1,192.168.238.229,64,0,1514,1488942676.514435
832,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2405,5,1500,1,192.168.238.229,64,0,1514,1488942676.514437
833,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2590,5,1500,1,192.168.238.229,64,0,1514,1488942676.514472
834,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2775,5,1500,1,192.168.238.229,64,0,1514,1488942676.514474
835,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2960,5,1500,1,192.168.238.229,64,0,1514,1488942676.514476
836,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3145,5,1500,1,192.168.238.229,64,0,1514,1488942676.514478
837,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3330,5,1500,1,192.168.238.229,64,0,1514,1488942676.514525
838,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3515,5,1500,1,192.168.238.229,64,0,1514,1488942676.514528
839,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3700,5,1500,1,192.168.238.229,64,0,1514,1488942676.514548
840,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3885,5,1500,1,192.168.238.229,64,0,1514,1488942676.51455
841,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4070,5,1500,1,192.168.238.229,64,0,1514,1488942676.514571
842,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4255,5,1500,1,192.168.238.229,64,0,1514,1488942676.514585
843,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4440,5,1500,1,192.168.238.229,64,0,1514,1488942676.514588
844,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4625,5,1500,1,192.168.238.229,64,0,1514,1488942676.514595
845,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4810,5,1500,1,192.168.238.229,64,0,1514,1488942676.514631
846,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4995,5,1500,1,192.168.238.229,64,0,1514,1488942676.514633
847,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5180,5,1500,1,192.168.238.229,64,0,1514,1488942676.514638
848,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5365,5,1500,1,192.168.238.229,64,0,1514,1488942676.51464
849,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5550,5,1500,1,192.168.238.229,64,0,1514,1488942676.514643
850,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5735,5,1500,1,192.168.238.229,64,0,1514,1488942676.514685
851,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5920,5,1500,1,192.168.238.229,64,0,1514,1488942676.514688
852,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6105,5,1500,1,192.168.238.229,64,0,1514,1488942676.514693
853,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6290,5,1500,1,192.168.238.229,64,0,1514,1488942676.514695
854,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6475,5,1500,1,192.168.238.229,64,0,1514,1488942676.514732
855,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6660,5,1500,1,192.168.238.229,64,0,1514,1488942676.514735
856,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,0,6845,5,268,1,192.168.238.229,64,0,282,1488942676.514737
857,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,0,5,1500,1,192.168.238.50,64,0,1514,1488942676.514814
858,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,185,5,1500,1,192.168.238.50,64,0,1514,1488942676.514826
859,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,370,5,1500,1,192.168.238.50,64,0,1514,1488942676.514827
860,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,555,5,1500,1,192.168.238.50,64,0,1514,1488942676.514831
861,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942676.514833
862,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942676.514834
863,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942676.514837
864,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942676.514838
865,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942676.514841
866,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942676.514843
867,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1850,5,1500,1,192.168.238.50,64,0,1514,1488942676.514844
868,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2035,5,1500,1,192.168.238.50,64,0,1514,1488942676.514847
869,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2220,5,1500,1,192.168.238.50,64,0,1514,1488942676.514848
870,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2405,5,1500,1,192.168.238.50,64,0,1514,1488942676.514851
871,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2590,5,1500,1,192.168.238.50,64,0,1514,1488942676.514853
872,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2775,5,1500,1,192.168.238.50,64,0,1514,1488942676.514854
873,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2960,5,1500,1,192.168.238.50,64,0,1514,1488942676.514856
874,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3145,5,1500,1,192.168.238.50,64,0,1514,1488942676.514858
875,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3330,5,1500,1,192.168.238.50,64,0,1514,1488942676.514862
876,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3515,5,1500,1,192.168.238.50,64,0,1514,1488942676.514865
877,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3700,5,1500,1,192.168.238.50,64,0,1514,1488942676.514867
878,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3885,5,1500,1,192.168.238.50,64,0,1514,1488942676.51487
879,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4070,5,1500,1,192.168.238.50,64,0,1514,1488942676.514871
880,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4255,5,1500,1,192.168.238.50,64,0,1514,1488942676.514872
881,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4440,5,1500,1,192.168.238.50,64,0,1514,1488942676.514876
882,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4625,5,1500,1,192.168.238.50,64,0,1514,1488942676.514878
883,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4810,5,1500,1,192.168.238.50,64,0,1514,1488942676.514882
884,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4995,5,1500,1,192.168.238.50,64,0,1514,1488942676.514884
885,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5180,5,1500,1,192.168.238.50,64,0,1514,1488942676.514885
886,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5365,5,1500,1,192.168.238.50,64,0,1514,1488942676.514888
887,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5550,5,1500,1,192.168.238.50,64,0,1514,1488942676.514889
888,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5735,5,1500,1,192.168.238.50,64,0,1514,1488942676.514892
889,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5920,5,1500,1,192.168.238.50,64,0,1514,1488942676.514894
890,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6105,5,1500,1,192.168.238.50,64,0,1514,1488942676.514895
891,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6290,5,1500,1,192.168.238.50,64,0,1514,1488942676.514898
892,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6475,5,1500,1,192.168.238.50,64,0,1514,1488942676.514899
893,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6660,5,1500,1,192.168.238.50,64,0,1514,1488942676.514902
894,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,6845,5,268,1,192.168.238.50,64,0,282,1488942676.514903
895,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942677.516011
896,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942677.51603
897,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942677.516035
898,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942677.516037
899,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942677.516039
900,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942677.51604
901,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942677.516042
902,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942677.516043
903,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1480,5,1500,1,192.168.238.229,64,0,1514,1488942677.516046
904,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1665,5,1500,1,192.168.238.229,64,0,1514,1488942677.516047
905,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1850,5,1500,1,192.168.238.229,64,0,1514,1488942677.516106
906,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2035,5,1500,1,192.168.238.229,64,0,1514,1488942677.516109
907,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2220,5,1500,1,192.168.238.229,64,0,1514,1488942677.516112
908,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2405,5,1500,1,192.168.238.229,64,0,1514,1488942677.516114
909,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2590,5,1500,1,192.168.238.229,64,0,1514,1488942677.516148
910,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2775,5,1500,1,192.168.238.229,64,0,1514,1488942677.51615
911,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2960,5,1500,1,192.168.238.229,64,0,1514,1488942677.516152
912,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3145,5,1500,1,192.168.238.229,64,0,1514,1488942677.516153
913,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3330,5,1500,1,192.168.238.229,64,0,1514,1488942677.516208
914,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3515,5,1500,1,192.168.238.229,64,0,1514,1488942677.516219
915,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3700,5,1500,1,192.168.238.229,64,0,1514,1488942677.516221
916,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,3885,5,1500,1,192.168.238.229,64,0,1514,1488942677.516223
917,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4070,5,1500,1,192.168.238.229,64,0,1514,1488942677.51627
918,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4255,5,1500,1,192.168.238.229,64,0,1514,1488942677.516273
919,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4440,5,1500,1,192.168.238.229,64,0,1514,1488942677.516275
920,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4625,5,1500,1,192.168.238.229,64,0,1514,1488942677.516277
921,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4810,5,1500,1,192.168.238.229,64,0,1514,1488942677.516278
922,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,4995,5,1500,1,192.168.238.229,64,0,1514,1488942677.516302
923,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5180,5,1500,1,192.168.238.229,64,0,1514,1488942677.516304
924,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5365,5,1500,1,192.168.238.229,64,0,1514,1488942677.516306
925,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5550,5,1500,1,192.168.238.229,64,0,1514,1488942677.516307
926,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5735,5,1500,1,192.168.238.229,64,0,1514,1488942677.516355
927,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,5920,5,1500,1,192.168.238.229,64,0,1514,1488942677.516358
928,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6105,5,1500,1,192.168.238.229,64,0,1514,1488942677.51636
929,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6290,5,1500,1,192.168.238.229,64,0,1514,1488942677.516361
930,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6475,5,1500,1,192.168.238.229,64,0,1514,1488942677.516396
931,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,6660,5,1500,1,192.168.238.229,64,0,1514,1488942677.516404
932,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,0,6845,5,268,1,192.168.238.229,64,0,282,1488942677.516405
933,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,0,5,1500,1,192.168.238.50,64,0,1514,1488942677.516479
934,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,185,5,1500,1,192.168.238.50,64,0,1514,1488942677.516488
935,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,370,5,1500,1,192.168.238.50,64,0,1514,1488942677.51649
936,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,555,5,1500,1,192.168.238.50,64,0,1514,1488942677.516491
937,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942677.516492
938,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942677.516493
939,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942677.516494
940,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942677.516495
941,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942677.516497
942,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942677.516498
943,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1850,5,1500,1,192.168.238.50,64,0,1514,1488942677.516499
944,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2035,5,1500,1,192.168.238.50,64,0,1514,1488942677.5165
945,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2220,5,1500,1,192.168.238.50,64,0,1514,1488942677.516501
946,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2405,5,1500,1,192.168.238.50,64,0,1514,1488942677.516502
947,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2590,5,1500,1,192.168.238.50,64,0,1514,1488942677.516503
948,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2775,5,1500,1,192.168.238.50,64,0,1514,1488942677.516505
949,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,2960,5,1500,1,192.168.238.50,64,0,1514,1488942677.516506
950,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3145,5,1500,1,192.168.238.50,64,0,1514,1488942677.516507
951,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3330,5,1500,1,192.168.238.50,64,0,1514,1488942677.516508
952,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3515,5,1500,1,192.168.238.50,64,0,1514,1488942677.516509
953,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3700,5,1500,1,192.168.238.50,64,0,1514,1488942677.51651
954,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,3885,5,1500,1,192.168.238.50,64,0,1514,1488942677.516511
955,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4070,5,1500,1,192.168.238.50,64,0,1514,1488942677.516512
956,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4255,5,1500,1,192.168.238.50,64,0,1514,1488942677.516513
957,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4440,5,1500,1,192.168.238.50,64,0,1514,1488942677.516514
958,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4625,5,1500,1,192.168.238.50,64,0,1514,1488942677.516515
959,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4810,5,1500,1,192.168.238.50,64,0,1514,1488942677.516516
960,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,4995,5,1500,1,192.168.238.50,64,0,1514,1488942677.516517
961,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5180,5,1500,1,192.168.238.50,64,0,1514,1488942677.516518
962,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5365,5,1500,1,192.168.238.50,64,0,1514,1488942677.516519
963,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5550,5,1500,1,192.168.238.50,64,0,1514,1488942677.51652
964,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5735,5,1500,1,192.168.238.50,64,0,1514,1488942677.516521
965,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,5920,5,1500,1,192.168.238.50,64,0,1514,1488942677.516522
966,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6105,5,1500,1,192.168.238.50,64,0,1514,1488942677.516524
967,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6290,5,1500,1,192.168.238.50,64,0,1514,1488942677.516524
968,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6475,5,1500,1,192.168.238.50,64,0,1514,1488942677.516526
969,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,6660,5,1500,1,192.168.238.50,64,0,1514,1488942677.516526
970,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,6845,5,268,1,192.168.238.50,64,0,282,1488942677.516527
971,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942678.517614
972,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942678.517628
973,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942678.517631
974,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942678.517633
975,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942678.517645
976,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942678.517647
977,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942678.517681
978,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942678.517683
979,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1480,5,1500,1,192.168.238.229,64,0,1514,1488942678.517685
980,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1665,5,1500,1,192.168.238.229,64,0,1514,1488942678.517686
981,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1850,5,1500,1,192.168.238.229,64,0,1514,1488942678.517733
982,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2035,5,1500,1,192.168.238.229,64,0,1514,1488942678.517736
983,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2220,5,1500,1,192.168.238.229,64,0,1514,1488942678.517738
984,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2405,5,1500,1,192.168.238.229,64,0,1514,1488942678.51774
985,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2590,5,1500,1,192.168.238.229,64,0,1514,1488942678.517788
986,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2775,5,1500,1,192.168.238.229,64,0,1514,1488942678.517791
987,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,2960,5,1500,1,192.168.238.229,64,0,1514,1488942678.517793
